name1,name2,cat_id,normalized_text,tokens
کاپشن پفی بچگانه اسپرت ضدآب گرم 3 لایه وارداتی سرمه ای اسنوپی kids hooded jacket,,6,کاپشن پفی بچگانه اسپرت ضدآب گرم لایه وارداتی سرمه اسنوپی kids hooded jacket,"['کاپشن', 'پفی', 'بچگانه', 'اسپرت', 'ضدآب', 'گرم', 'لایه', 'وارداتی', 'سرمه', 'اسنوپی', 'kids', 'hooded', 'jacket']"
کاپشن پانچو اورجینال | 2221BB21003 | Panço,,6,کاپشن پانچو اورجینال panço,"['کاپشن', 'پانچو', 'اورجینال', 'panço']"
کاپشن دخترانه دفاکتو ترکیه | Z1357A223SP,,6,کاپشن دخترانه دفاکتو ترکیه zasp,"['کاپشن', 'دخترانه', 'دفاکتو', 'ترکیه', 'zasp']"
کاپشن پسرانه – دخترانه ناوتیکا اورجینال | JB17500T,,6,کاپشن پسرانه دخترانه ناوتیکا اورجینال jbt,"['کاپشن', 'پسرانه', 'دخترانه', 'ناوتیکا', 'اورجینال', 'jbt']"
کاپشن دخترانه پانچو اورجینال | 2221GK21008,,6,کاپشن دخترانه پانچو اورجینال,"['کاپشن', 'دخترانه', 'پانچو', 'اورجینال']"
بارانی و بادگیر آستین بلند دفاکتو اورجینال | X6003A622AU | Defacto,,6,بارانی بادگیر آستین بلند دفاکتو اورجینال xaau defacto,"['بارانی', 'بادگیر', 'آستین', 'بلند', 'دفاکتو', 'اورجینال', 'xaau', 'defacto']"
کاپشن دخترانه ال سی وایکیکی کیدز W20542Z4 - CVL | LCW Kids,,6,کاپشن دخترانه وایکیکی کیدز cvl lcw kids,"['کاپشن', 'دخترانه', 'وایکیکی', 'کیدز', 'cvl', 'lcw', 'kids']"
پانچو دخترانه برند name it اصل 5002830667,,6,پانچو دخترانه برند name اصل,"['پانچو', 'دخترانه', 'برند', 'name', 'اصل']"
کاپشن یو اس پولو کیدز US Polo Kids کد 5514A1,,6,کاپشن پولو کیدز polo kids,"['کاپشن', 'پولو', 'کیدز', 'polo', 'kids']"
کاپشن دخترانه للا 5760031 - 20045 | Lela,,6,کاپشن دخترانه للا lela,"['کاپشن', 'دخترانه', 'للا', 'lela']"
کاپشن پسرانه للا 5760022 - 21164 | Lela,,6,کاپشن پسرانه للا lela,"['کاپشن', 'پسرانه', 'للا', 'lela']"
کاپشن پسرانه برند کوتون اصل 5002931668,,6,کاپشن پسرانه برند کوتون اصل,"['کاپشن', 'پسرانه', 'برند', 'کوتون', 'اصل']"
کاپشن پسرانه داخل خز سایز 75 سنین 9-13 سال,,6,کاپشن پسرانه داخل سایز سنین سال,"['کاپشن', 'پسرانه', 'داخل', 'سایز', 'سنین', 'سال']"
کاپشن ضد آب تیکه دار کلفت پسرانه مشکی برند VODENS کد 1700534171,,6,کاپشن تیکه دار کلفت پسرانه مشکی برند vodens,"['کاپشن', 'تیکه', 'دار', 'کلفت', 'پسرانه', 'مشکی', 'برند', 'vodens']"
سویشرت بادگیر مردانه آدیداس,,7,سویشرت بادگیر مردانه آدیداس,"['سویشرت', 'بادگیر', 'مردانه', 'آدیداس']"
سویشرت بادگیر مردانه نایک 1,,7,سویشرت بادگیر مردانه نایک,"['سویشرت', 'بادگیر', 'مردانه', 'نایک']"
بادگیر ورزشی مردانه 1991 اس دبلیو مدل GK1921 B,,7,بادگیر ورزشی مردانه دبلیو مدل,"['بادگیر', 'ورزشی', 'مردانه', 'دبلیو', 'مدل']"
کتی مردانه سوییت,,7,کتی مردانه سوییت,"['کتی', 'مردانه', 'سوییت']"
گرمکن سالامون,,7,گرمکن سالامون,"['گرمکن', 'سالامون']"
گرمکن تک نایک طرح چیریکی,,7,گرمکن نایک طرح چیریکی,"['گرمکن', 'نایک', 'طرح', 'چیریکی']"
هودی مردانه 1991 اس دبلیو مدل GK1918 B,,7,هودی مردانه دبلیو مدل,"['هودی', 'مردانه', 'دبلیو', 'مدل']"
سویشرت نایک,,7,سویشرت نایک,"['سویشرت', 'نایک']"
هودی ورزشی مردانه ریباک Reebok,,7,هودی ورزشی مردانه ریباک reebok,"['هودی', 'ورزشی', 'مردانه', 'ریباک', 'reebok']"
سویشرت ورزشی خارجی,,7,سویشرت ورزشی خارجی,"['سویشرت', 'ورزشی', 'خارجی']"
هودی مردانه طرح چنگ رنگ مشکی ا Men's hoodie with black color,Men's hoodie with black color,7,هودی مردانه طرح چنگ رنگ مشکی men hoodie with black color,"['هودی', 'مردانه', 'طرح', 'چنگ', 'رنگ', 'مشکی', 'men', 'hoodie', 'with', 'black', 'color']"
سویشرت ورزشی مردانه GK1928,,7,سویشرت ورزشی مردانه,"['سویشرت', 'ورزشی', 'مردانه']"
سویشرت ورزشی مردانه کریویت مدل 11374407,,7,سویشرت ورزشی مردانه کریویت مدل,"['سویشرت', 'ورزشی', 'مردانه', 'کریویت', 'مدل']"
دورس یشمی پنبه ای منچستر یونایتد,,7,دورس یشمی پنبه منچستر یونایتد,"['دورس', 'یشمی', 'پنبه', 'منچستر', 'یونایتد']"
گرمکن مدل سوسمار,,7,گرمکن مدل سوسمار,"['گرمکن', 'مدل', 'سوسمار']"
سویشرت ورزشی مردانه کرویت مدل 63564,,7,سویشرت ورزشی مردانه کرویت مدل,"['سویشرت', 'ورزشی', 'مردانه', 'کرویت', 'مدل']"
گرمکن The North Face,,7,گرمکن the north face,"['گرمکن', 'the', 'north', 'face']"
لباس ورزشی مردانه انگشتی حرفه ای - وارداتی,,7,لباس ورزشی مردانه انگشتی حرفه وارداتی,"['لباس', 'ورزشی', 'مردانه', 'انگشتی', 'حرفه', 'وارداتی']"
بادگیر تک وارداتی جردن آیرو کلاه دار,,7,بادگیر وارداتی جردن آیرو کلاه دار,"['بادگیر', 'وارداتی', 'جردن', 'آیرو', 'کلاه', 'دار']"
گرمکن سالامون,,7,گرمکن سالامون,"['گرمکن', 'سالامون']"
سویشرت ورزشی مردانه مدل NI,,7,سویشرت ورزشی مردانه مدل,"['سویشرت', 'ورزشی', 'مردانه', 'مدل']"
بادگیر کلاه دار نایک قهوه ایی، کیف دار ،مُشتی، ضد آب,,7,بادگیر کلاه دار نایک قهوه ایی کیف دار مُشتی,"['بادگیر', 'کلاه', 'دار', 'نایک', 'قهوه', 'ایی', 'کیف', 'دار', 'مُشتی']"
هودی ورزشی بدنسازی فشن لاین FTNS 01,,7,هودی ورزشی بدنسازی فشن لاین ftns,"['هودی', 'ورزشی', 'بدنسازی', 'فشن', 'لاین', 'ftns']"
دورس ورزشی مردانه جردن مدل SPL-2B1261 مشکی,,7,دورس ورزشی مردانه جردن مدل spl مشکی,"['دورس', 'ورزشی', 'مردانه', 'جردن', 'مدل', 'spl', 'مشکی']"
دورس قرمز پنبه ای فرندز,,7,دورس قرمز پنبه فرندز,"['دورس', 'قرمز', 'پنبه', 'فرندز']"
هودی ورزشی ریسا مدل 3736 مشکی,,7,هودی ورزشی ریسا مدل مشکی,"['هودی', 'ورزشی', 'ریسا', 'مدل', 'مشکی']"
سویشرت ورزشی مردانه مدل TC کد 307007 ا Men Sport Sweatshirt TC 00307007,Men Sport Sweatshirt TC 00307007,7,سویشرت ورزشی مردانه مدل men sport sweatshirt,"['سویشرت', 'ورزشی', 'مردانه', 'مدل', 'men', 'sport', 'sweatshirt']"
سویشرت ورزشی مردانه کد 307003 ا 00307003 Men Sport Sweatshirt,00307003 Men Sport Sweatshirt,7,سویشرت ورزشی مردانه men sport sweatshirt,"['سویشرت', 'ورزشی', 'مردانه', 'men', 'sport', 'sweatshirt']"
سویشرت ورزشی مردانه برند کریویت کد ۳۹۱۵۲۸,,7,سویشرت ورزشی مردانه برند کریویت,"['سویشرت', 'ورزشی', 'مردانه', 'برند', 'کریویت']"
سوییشرت مردانه ریباک مدل HR3050,,7,سوییشرت مردانه ریباک مدل,"['سوییشرت', 'مردانه', 'ریباک', 'مدل']"
سویشرت ورزشی برنده پوش Victorwear کد 10033,,7,سویشرت ورزشی برنده پوش victorwear,"['سویشرت', 'ورزشی', 'برنده', 'پوش', 'victorwear']"
هودی ورزشی مردانه مدل Finger کد 307001 ا Men Sport Finger Hoodie 00307001,Men Sport Finger Hoodie 00307001,7,هودی ورزشی مردانه مدل finger men sport finger hoodie,"['هودی', 'ورزشی', 'مردانه', 'مدل', 'finger', 'men', 'sport', 'finger', 'hoodie']"
سویشرت ورزشی مردانه نایک مدل mub-9220 سفید,,7,سویشرت ورزشی مردانه نایک مدل mub سفید,"['سویشرت', 'ورزشی', 'مردانه', 'نایک', 'مدل', 'mub', 'سفید']"
سویشرت ورزشی مردانه کچوا مدل MH120,,7,سویشرت ورزشی مردانه کچوا مدل,"['سویشرت', 'ورزشی', 'مردانه', 'کچوا', 'مدل']"
سویشرت ورزشی مردانه مدل TC کد 307010 ا Men Sport SweatShirt TC 00307010,Men Sport SweatShirt TC 00307010,7,سویشرت ورزشی مردانه مدل men sport sweatshirt,"['سویشرت', 'ورزشی', 'مردانه', 'مدل', 'men', 'sport', 'sweatshirt']"
‫سویشرت مردانه ورزشی مدل LEAF آبی,,7,‫سویشرت مردانه ورزشی مدل leaf آبی,"['\u202bسویشرت', 'مردانه', 'ورزشی', 'مدل', 'leaf', 'آبی']"
گرمکن تک نایک طرح چیریکی,,7,گرمکن نایک طرح چیریکی,"['گرمکن', 'نایک', 'طرح', 'چیریکی']"
هودی Dragon Ball طرح نماد دراگون بال,,7,هودی dragon ball طرح نماد دراگون بال,"['هودی', 'dragon', 'ball', 'طرح', 'نماد', 'دراگون', 'بال']"
هودی ورزشی پینگ پنگ فشن لاین PngPng 43,,7,هودی ورزشی پینگ پنگ فشن لاین pngpng,"['هودی', 'ورزشی', 'پینگ', 'پنگ', 'فشن', 'لاین', 'pngpng']"
هودی ورزشی شنا فشن لاین SWM 17,,7,هودی ورزشی شنا فشن لاین swm,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm']"
هودی ورزشی فوتبال فشن لاین FTBL 48,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
هودی ورزشی فوتبال فشن لاین FTBL 59,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
سویشرت ورزشی نیمه زیپ دار با جیب کانگورویی 4WAM70004NK,,7,سویشرت ورزشی نیمه زیپ دار جیب کانگورویی wamnk,"['سویشرت', 'ورزشی', 'نیمه', 'زیپ', 'دار', 'جیب', 'کانگورویی', 'wamnk']"
یقه استند سویشرت ورزشی برجسته 3WAM70027NK,,7,یقه استند سویشرت ورزشی برجسته wamnk,"['یقه', 'استند', 'سویشرت', 'ورزشی', 'برجسته', 'wamnk']"
Men’s Sport Vest Olive,,7,men sport vest olive,"['men', 'sport', 'vest', 'olive']"
سوییشرت مردانه ریباک مدل H54798,,7,سوییشرت مردانه ریباک مدل,"['سوییشرت', 'مردانه', 'ریباک', 'مدل']"
هودی ورزشی بدنسازی فشن لاین FTNS 57,,7,هودی ورزشی بدنسازی فشن لاین ftns,"['هودی', 'ورزشی', 'بدنسازی', 'فشن', 'لاین', 'ftns']"
هودی ورزشی فوتبال فشن لاین FTBL 138,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
هودی ورزشی فوتبال فشن لاین FTBL 51,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
هودی ورزشی اسکیت برد فشن لاین SKTB 21 | مشکی/سفید,,7,هودی ورزشی اسکیت برد فشن لاین sktb مشکی سفید,"['هودی', 'ورزشی', 'اسکیت', 'برد', 'فشن', 'لاین', 'sktb', 'مشکی', 'سفید']"
هودی ورزشی فوتبال فشن لاین FTBL 92,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
هودی ورزشی شنا فشن لاین SWM 04,,7,هودی ورزشی شنا فشن لاین swm,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm']"
هودی ورزشی شنا فشن لاین SWM 60,,7,هودی ورزشی شنا فشن لاین swm,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm']"
هودی ورزشی ریسا مدل 3736 زرد,,7,هودی ورزشی ریسا مدل زرد,"['هودی', 'ورزشی', 'ریسا', 'مدل', 'زرد']"
هودی ورزشی شنا فشن لاین SWM 58,,7,هودی ورزشی شنا فشن لاین swm,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm']"
هودی مردانه ورزشی سفید مشکی 1991 اس دبلیو مدل GK1926 WB,,7,هودی مردانه ورزشی سفید مشکی دبلیو مدل,"['هودی', 'مردانه', 'ورزشی', 'سفید', 'مشکی', 'دبلیو', 'مدل']"
هودی ورزشی شنا فشن لاین SWM 102 | مشکی/سفید,,7,هودی ورزشی شنا فشن لاین swm مشکی سفید,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm', 'مشکی', 'سفید']"
هودی ورزشی شنا فشن لاین SWM 56 | مشکی/سفید,,7,هودی ورزشی شنا فشن لاین swm مشکی سفید,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm', 'مشکی', 'سفید']"
هودی ورزشی بدنسازی فشن لاین FTNS 107,,7,هودی ورزشی بدنسازی فشن لاین ftns,"['هودی', 'ورزشی', 'بدنسازی', 'فشن', 'لاین', 'ftns']"
هودی ورزشی بدنسازی فشن لاین FTNS 11,,7,هودی ورزشی بدنسازی فشن لاین ftns,"['هودی', 'ورزشی', 'بدنسازی', 'فشن', 'لاین', 'ftns']"
هودی ورزشی شنا فشن لاین SWM 11,,7,هودی ورزشی شنا فشن لاین swm,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm']"
هودی ورزشی شنا فشن لاین SWM 31,,7,هودی ورزشی شنا فشن لاین swm,"['هودی', 'ورزشی', 'شنا', 'فشن', 'لاین', 'swm']"
هودی ورزشی بدنسازی فشن لاین FTNS 34,,7,هودی ورزشی بدنسازی فشن لاین ftns,"['هودی', 'ورزشی', 'بدنسازی', 'فشن', 'لاین', 'ftns']"
هودی ورزشی فوتبال فشن لاین FTBL 88,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
هودی ورزشی فوتبال فشن لاین FTBL 152,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
هودی ورزشی فوتبال فشن لاین FTBL 41,,7,هودی ورزشی فوتبال فشن لاین ftbl,"['هودی', 'ورزشی', 'فوتبال', 'فشن', 'لاین', 'ftbl']"
